,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
14618,2019,9,29,일,ARP3,ARP1,J,J1242,A,15:55,0.0,0.0009416869604252702
14619,2019,9,29,일,ARP1,ARP3,J,J1242,D,14:45,0.0,0.0002727790244524721
14620,2019,9,29,일,ARP1,ARP3,J,J1261,A,21:00,0.0,0.0007777747300492935
14621,2019,9,29,일,ARP3,ARP1,J,J1261,D,19:50,0.0,0.0010381359600591454
14622,2019,9,29,일,ARP3,ARP1,J,J1262,A,20:20,0.0,0.0004238170242607433
14623,2019,9,29,일,ARP1,ARP3,J,J1262,D,19:10,0.0,0.0003018828899000324
14624,2019,9,29,일,ARP3,ARP1,A,A1925,A,9:40,1.0,0.9992336313588588
14625,2019,9,29,일,ARP1,ARP3,A,A1925,D,8:30,1.0,0.9990072340318732
14626,2019,9,29,일,ARP1,ARP3,A,A1980,A,20:10,0.0,0.0008600564374476548
14627,2019,9,29,일,ARP3,ARP1,A,A1980,D,19:00,0.0,0.0005485001484519537
14628,2019,9,29,일,ARP1,ARP3,B,B1010,A,17:30,0.0,0.017797583255211507
14629,2019,9,29,일,ARP3,ARP1,B,B1010,D,16:20,1.0,0.9993810969128203
14630,2019,9,29,일,ARP2,ARP3,B,B1106,A,10:30,0.0,0.0003118612184840169
14631,2019,9,29,일,ARP2,ARP3,B,B1132,A,17:50,0.0,0.0911650737599003
14632,2019,9,29,일,ARP3,ARP2,B,B1132,D,16:45,1.0,0.6744846952300518
14633,2019,9,29,일,ARP3,ARP4,B,B1201,A,8:30,0.0,0.0009710189789648318
14634,2019,9,29,일,ARP4,ARP3,B,B1201,D,7:30,0.0,0.00022615859867722158
14635,2019,9,29,일,ARP3,ARP1,F,F1207,A,9:20,0.0,0.0006644740278104719
14636,2019,9,29,일,ARP1,ARP3,F,F1207,D,8:10,0.0,0.0006856009241172897
14637,2019,9,29,일,ARP1,ARP3,F,F1220,A,16:10,0.0,0.00017463531332725376
14638,2019,9,29,일,ARP3,ARP1,F,F1220,D,14:55,1.0,0.9994957713076033
14639,2019,9,29,일,ARP1,ARP3,F,F1252,A,10:15,0.0,0.00021136825127874775
14640,2019,9,29,일,ARP3,ARP1,F,F1252,D,9:05,1.0,0.9988262130107546
14641,2019,9,29,일,ARP3,ARP1,H,H1101,A,7:35,0.0,0.0011774471158445046
14642,2019,9,29,일,ARP1,ARP3,H,H1101,D,6:25,0.0,0.000258593556627498
14643,2019,9,29,일,ARP1,ARP3,H,H1118,A,15:10,0.0,0.12939682164900662
14644,2019,9,29,일,ARP3,ARP1,H,H1118,D,14:00,1.0,0.7537439507744614
14645,2019,9,29,일,ARP3,ARP1,H,H1133,A,20:45,0.0,0.0002572193171730599
14646,2019,9,29,일,ARP1,ARP3,H,H1133,D,19:35,0.0,0.015754743437037345
14647,2019,9,29,일,ARP1,ARP3,H,H1158,A,22:20,0.0,0.00011559354716139767
14648,2019,9,29,일,ARP3,ARP1,H,H1158,D,21:10,1.0,0.9975775573866271
14649,2019,9,29,일,ARP3,ARP8,H,H1601,A,11:05,0.0,0.0002640712371107127
14650,2019,9,29,일,ARP8,ARP3,H,H1601,D,10:15,0.0,0.0002669070758970843
14651,2019,9,29,일,ARP6,ARP3,H,H1854,A,18:45,0.0,0.002102085861100421
14652,2019,9,29,일,ARP3,ARP6,H,H1854,D,17:20,1.0,0.9990059955352725
14653,2019,9,29,일,ARP1,ARP3,I,I1309,D,9:50,0.0,0.00029640402157022483
14654,2019,9,29,일,ARP1,ARP3,I,I1330,A,18:10,0.0,0.00905769201476357
14655,2019,9,29,일,ARP3,ARP1,I,I1330,D,17:00,1.0,0.99911071883403
14656,2019,9,29,일,ARP3,ARP6,I,I1557,A,17:10,1.0,0.9989960435295445
14657,2019,9,29,일,ARP6,ARP3,I,I1557,D,16:00,1.0,0.9989328393644462
14658,2019,9,29,일,ARP3,ARP6,I,I1583,A,12:35,0.0,0.0005504618724259709
14659,2019,9,29,일,ARP6,ARP3,I,I1583,D,11:25,0.0,0.0002838590081500081
14660,2019,9,29,일,ARP3,ARP2,J,J1008,A,11:10,0.0,0.1752825985823205
14661,2019,9,29,일,ARP2,ARP3,J,J1008,D,10:10,0.0,0.3349683576535854
14662,2019,9,29,일,ARP2,ARP3,J,J1009,A,17:50,0.0,0.0001331237456348869
14663,2019,9,29,일,ARP3,ARP2,J,J1009,D,16:50,1.0,0.9992621635741628
14664,2019,9,29,일,ARP1,ARP3,J,J1209,A,9:20,0.0,0.00068443523668713
14665,2019,9,29,일,ARP3,ARP1,J,J1209,D,8:10,0.0,0.0017455973593843866
14666,2019,9,29,일,ARP3,ARP1,J,J1210,A,9:40,0.0,0.0007387919459791888
14667,2019,9,29,일,ARP1,ARP3,J,J1210,D,8:30,0.0,0.0003678893542385384
14668,2019,9,29,일,ARP1,ARP3,J,J1223,A,13:10,0.0,0.00015281944976787805
14669,2019,9,29,일,ARP3,ARP1,J,J1223,D,12:00,1.0,0.9990187832049667
14670,2019,9,29,일,ARP1,ARP3,J,J1243,A,17:20,0.0,0.00028598966422683386
14671,2019,9,29,일,ARP3,ARP1,J,J1243,D,16:10,1.0,0.9992678448505619
14672,2019,9,29,일,ARP3,ARP9,A,A1199,A,16:50,0.0,0.0009105290216916425
14673,2019,9,29,일,ARP9,ARP3,A,A1199,D,16:00,0.0,0.0002802069800941281
14674,2019,9,29,일,ARP1,ARP3,A,A1904,A,9:05,0.0,0.00046271457629779624
14675,2019,9,29,일,ARP3,ARP1,A,A1904,D,7:55,0.0,0.0006899808181079625
14676,2019,9,29,일,ARP3,ARP1,A,A1927,A,11:00,0.0,0.0010164981741067386
14677,2019,9,29,일,ARP1,ARP3,A,A1927,D,9:50,0.0,0.00025502166654632033
14678,2019,9,29,일,ARP3,ARP1,A,A1953,A,15:10,0.0,0.004003875755322577
14679,2019,9,29,일,ARP1,ARP3,A,A1953,D,14:05,0.0,0.00024310270547987916
14680,2019,9,29,일,ARP3,ARP1,B,B1011,A,8:05,0.0,0.0004812825629463657
14681,2019,9,29,일,ARP1,ARP3,B,B1011,D,6:55,0.0,0.0004446941268713557
14682,2019,9,29,일,ARP3,ARP2,B,B1106,D,9:35,0.0,0.00032228252189883287
14683,2019,9,29,일,ARP3,ARP2,B,B1133,A,8:55,1.0,0.9989089121524946
14684,2019,9,29,일,ARP2,ARP3,B,B1133,D,7:55,1.0,0.9981225031371149
14685,2019,9,29,일,ARP1,ARP3,F,F1208,A,11:00,1.0,0.9991706065430044
14686,2019,9,29,일,ARP3,ARP1,F,F1208,D,9:50,1.0,0.999145634610726
14687,2019,9,29,일,ARP3,ARP1,F,F1221,A,16:50,0.0,0.00031576187176939155
14688,2019,9,29,일,ARP1,ARP3,F,F1221,D,15:40,0.0,0.0007053569522059746
14689,2019,9,29,일,ARP3,ARP1,H,H1119,A,14:45,1.0,0.9992795203388473
14690,2019,9,29,일,ARP1,ARP3,H,H1119,D,13:30,1.0,0.9991338040574209
14691,2019,9,29,일,ARP1,ARP3,H,H1134,A,22:30,0.0,7.520928831296356e-05
14692,2019,9,29,일,ARP3,ARP1,H,H1134,D,21:20,1.0,0.9993471443322162
14693,2019,9,29,일,ARP8,ARP3,H,H1602,A,9:10,0.0,0.002406400065728102
14694,2019,9,29,일,ARP3,ARP8,H,H1602,D,8:20,0.0,0.003383987603800996
14695,2019,9,29,일,ARP3,ARP1,I,I1311,A,11:35,0.0,0.0007080764425305807
14696,2019,9,29,일,ARP1,ARP3,I,I1311,D,10:25,0.0,0.0002972154536485958
14697,2019,9,29,일,ARP3,ARP1,I,I1331,A,18:30,0.0,0.24317670186761972
14698,2019,9,29,일,ARP6,ARP3,I,I1558,A,18:35,1.0,0.9989060115109253
14699,2019,9,29,일,ARP3,ARP6,I,I1558,D,17:25,1.0,0.9989791379486909
14700,2019,9,29,일,ARP6,ARP3,I,I1584,A,11:55,1.0,0.9986711814860588
14701,2019,9,29,일,ARP3,ARP6,I,I1584,D,10:45,1.0,0.9986986498214899
14702,2019,9,29,일,ARP3,ARP2,J,J1010,A,14:50,0.0,0.24992403980276465
14703,2019,9,29,일,ARP2,ARP3,J,J1010,D,13:50,1.0,0.5219908817650053
14704,2019,9,29,일,ARP1,ARP3,J,J1211,A,10:20,0.0,0.0010348149673522862
14705,2019,9,29,일,ARP3,ARP1,J,J1211,D,9:10,0.0,0.005916353082302234
14706,2019,9,29,일,ARP1,ARP3,J,J1225,A,14:00,0.0,0.0007479815058582445
14707,2019,9,29,일,ARP3,ARP1,J,J1225,D,12:50,0.0,0.0004768390894385167
14708,2019,9,29,일,ARP1,ARP3,J,J1263,A,21:40,0.0,0.002754311682889748
14709,2019,9,29,일,ARP3,ARP1,J,J1263,D,20:30,0.0,0.0010992368529370395
14710,2019,9,29,일,ARP3,ARP6,A,A1231,A,8:00,0.0,0.0006361364306778827
14711,2019,9,29,일,ARP6,ARP3,A,A1231,D,6:55,0.0,0.0001802495729109088
14712,2019,9,29,일,ARP1,ARP3,A,A1906,A,9:30,1.0,0.9982640229573462
14713,2019,9,29,일,ARP3,ARP1,A,A1906,D,8:20,1.0,0.9983418904171495
14714,2019,9,29,일,ARP3,ARP1,A,A1931,A,11:25,1.0,0.9988064910771944
14715,2019,9,29,일,ARP1,ARP3,A,A1931,D,10:15,1.0,0.9973723461456792
14716,2019,9,29,일,ARP1,ARP3,A,A1956,A,17:05,0.0,0.0005508493288786177
14717,2019,9,29,일,ARP3,ARP1,A,A1956,D,15:55,0.0,0.0003306111623228681
14718,2019,9,29,일,ARP3,ARP1,A,A1981,A,19:35,1.0,0.9992826625311547
14719,2019,9,29,일,ARP1,ARP3,A,A1981,D,18:25,1.0,0.9987013281812495
14720,2019,9,29,일,ARP3,ARP2,B,B1107,A,8:35,0.0,0.00019159526992279833
14721,2019,9,29,일,ARP2,ARP3,B,B1107,D,7:20,1.0,0.9983334165508918
14722,2019,9,29,일,ARP4,ARP3,B,B1206,A,21:00,1.0,0.5711618335277379
14723,2019,9,29,일,ARP3,ARP4,B,B1206,D,19:35,0.0,0.36838489009814507
14724,2019,9,29,일,ARP3,ARP1,F,F1209,A,11:00,0.0,0.0010588098400222319
14725,2019,9,29,일,ARP1,ARP3,F,F1209,D,9:50,0.0,0.000355690901898844
14726,2019,9,29,일,ARP1,ARP3,F,F1222,A,18:45,0.0,0.0007074974895533375
14727,2019,9,29,일,ARP3,ARP1,F,F1222,D,17:35,0.0,0.008632080308139946
14728,2019,9,29,일,ARP3,ARP13,F,F1301,A,11:50,0.0,0.00031079805616353334
14729,2019,9,29,일,ARP13,ARP3,F,F1301,D,10:55,0.0,0.015424563243838332
14730,2019,9,29,일,ARP3,ARP1,H,H1103,A,8:10,0.0,0.1342947473968485
14731,2019,9,29,일,ARP1,ARP3,H,H1103,D,7:00,1.0,0.537694041026622
14732,2019,9,29,일,ARP1,ARP3,H,H1120,A,17:35,0.0,0.0004896213101154754
14733,2019,9,29,일,ARP3,ARP1,H,H1120,D,16:25,0.0,0.0003342896106668173
14734,2019,9,29,일,ARP1,ARP3,H,H1140,A,8:50,1.0,0.9983795283638741
14735,2019,9,29,일,ARP3,ARP1,H,H1140,D,7:40,1.0,0.9986503999312214
14736,2019,9,29,일,ARP2,ARP3,H,H1504,A,11:45,0.0,0.003114513556661319
14737,2019,9,29,일,ARP3,ARP2,H,H1504,D,10:45,0.0,0.004599408286308684
14738,2019,9,29,일,ARP3,ARP8,H,H1605,A,19:20,0.0,0.0010187304142813488
14739,2019,9,29,일,ARP1,ARP3,I,I1312,A,14:45,0.0,0.0007136173851190024
14740,2019,9,29,일,ARP3,ARP1,I,I1312,D,13:35,0.0,0.0003005544460554516
14741,2019,9,29,일,ARP1,ARP3,I,I1331,D,17:20,1.0,0.6461335257409193
14742,2019,9,29,일,ARP3,ARP6,I,I1559,A,20:30,1.0,0.9992402781732046
14743,2019,9,29,일,ARP6,ARP3,I,I1559,D,19:20,1.0,0.999079808828171
14744,2019,9,29,일,ARP3,ARP6,I,I1585,A,13:40,1.0,0.9989245126364775
14745,2019,9,29,일,ARP6,ARP3,I,I1585,D,12:30,1.0,0.998553515014837
14746,2019,9,29,일,ARP2,ARP3,J,J1011,A,18:40,0.0,0.0011502077905009617
14747,2019,9,29,일,ARP3,ARP2,J,J1011,D,17:40,0.0,0.38547125396312293
14748,2019,9,29,일,ARP1,ARP3,J,J1245,A,17:50,0.0,0.0007827425958750817
14749,2019,9,29,일,ARP3,ARP1,J,J1245,D,16:40,0.0,0.0010182198460304101
14750,2019,9,29,일,ARP3,ARP1,J,J1264,A,21:10,0.0,0.002271194182304442
14751,2019,9,29,일,ARP1,ARP3,J,J1264,D,20:00,0.0,0.0007954592321549814
14752,2019,9,29,일,ARP3,ARP1,A,A1911,A,7:50,0.0,0.0004434172186970705
14753,2019,9,29,일,ARP1,ARP3,A,A1911,D,6:40,0.0,0.0002256804284463909
14754,2019,9,29,일,ARP1,ARP3,A,A1932,A,14:20,0.0,0.0007279412861080957
14755,2019,9,29,일,ARP3,ARP1,A,A1932,D,13:10,0.0,0.001405393532586386
14756,2019,9,29,일,ARP3,ARP1,A,A1957,A,15:30,1.0,0.6270945173230342
14757,2019,9,29,일,ARP1,ARP3,A,A1957,D,14:25,1.0,0.5640346809553167
14758,2019,9,29,일,ARP3,ARP1,B,B1013,A,8:30,0.0,0.0008574545458789951
14759,2019,9,29,일,ARP1,ARP3,B,B1013,D,7:20,0.0,0.0002944446748774444
14760,2019,9,29,일,ARP1,ARP3,B,B1014,A,22:30,0.0,0.0003600875821990158
14761,2019,9,29,일,ARP3,ARP1,B,B1014,D,21:20,0.0,0.00047517953941767806
14762,2019,9,29,일,ARP2,ARP3,B,B1136,A,9:40,0.0,0.0005533387235816161
14763,2019,9,29,일,ARP3,ARP2,B,B1136,D,8:40,0.0,0.009125233250244596
14764,2019,9,29,일,ARP3,ARP4,B,B1207,A,18:55,0.0,0.0012635006363571873
14765,2019,9,29,일,ARP4,ARP3,B,B1207,D,17:55,0.0,0.21940282816920317
14766,2019,9,29,일,ARP3,ARP1,F,F1223,A,17:05,0.0,0.00042201027928597294
14767,2019,9,29,일,ARP1,ARP3,F,F1223,D,15:55,0.0,0.0009613658453773904
14768,2019,9,29,일,ARP13,ARP3,F,F1302,A,10:25,0.0,0.00015826888421662547
14769,2019,9,29,일,ARP3,ARP13,F,F1302,D,9:30,0.0,0.0006821421953430218
14770,2019,9,29,일,ARP1,ARP3,H,H1104,A,10:55,0.0,0.10803021141529708
14771,2019,9,29,일,ARP3,ARP1,H,H1104,D,9:45,1.0,0.723440155748078
14772,2019,9,29,일,ARP3,ARP1,H,H1141,A,10:35,1.0,0.9991650140294727
14773,2019,9,29,일,ARP1,ARP3,H,H1141,D,9:25,1.0,0.9986971245970053
14774,2019,9,29,일,ARP1,ARP3,H,H1142,A,12:25,1.0,0.9989604393896188
14775,2019,9,29,일,ARP3,ARP1,H,H1142,D,11:15,1.0,0.9992098475192239
14776,2019,9,29,일,ARP3,ARP2,H,H1505,A,10:10,0.0,0.0006849836668109165
14777,2019,9,29,일,ARP2,ARP3,H,H1505,D,9:10,0.0,0.0007420403043672294
14778,2019,9,29,일,ARP8,ARP3,H,H1605,D,18:30,0.0,0.00028543580608811445
14779,2019,9,29,일,ARP1,ARP3,I,I1314,A,13:00,0.0,0.0007102607165498366
14780,2019,9,29,일,ARP3,ARP1,I,I1314,D,11:45,0.0,0.04843665551721444
14781,2019,9,29,일,ARP1,ARP3,I,I1332,A,19:00,0.0,0.000828810105873115
14782,2019,9,29,일,ARP3,ARP1,I,I1332,D,17:45,0.0,0.00811932353073826
14783,2019,9,29,일,ARP6,ARP3,I,I1586,A,16:35,1.0,0.9970589952711648
14784,2019,9,29,일,ARP3,ARP6,I,I1586,D,15:25,1.0,0.9994429697463677
14785,2019,9,29,일,ARP3,ARP2,J,J1014,A,16:10,0.0,0.000993276970908744
14786,2019,9,29,일,ARP2,ARP3,J,J1014,D,15:10,0.0,0.0004884498422197067
14787,2019,9,29,일,ARP3,ARP1,J,J1212,A,10:10,0.0,0.0021635427371979364
14788,2019,9,29,일,ARP1,ARP3,J,J1212,D,9:00,0.0,0.00038474281660919453
14789,2019,9,29,일,ARP3,ARP1,J,J1226,A,13:30,0.0,0.0019673809548339557
14790,2019,9,29,일,ARP1,ARP3,J,J1226,D,12:20,0.0,0.00041985278433682326
14791,2019,9,29,일,ARP3,ARP1,J,J1246,A,17:10,0.0,0.0011282163820742512
14792,2019,9,29,일,ARP1,ARP3,J,J1246,D,16:00,0.0,0.0002762887100835173
14793,2019,9,29,일,ARP1,ARP3,J,J1265,A,22:00,0.0,0.0013084340805903675
14794,2019,9,29,일,ARP3,ARP1,J,J1265,D,20:50,0.0,0.0004636605137745088
14795,2019,9,29,일,ARP6,ARP3,A,A1232,A,12:25,0.0,0.0006444298310315338
14796,2019,9,29,일,ARP3,ARP6,A,A1232,D,11:20,0.0,0.0003723596582096716
14797,2019,9,29,일,ARP1,ARP3,A,A1912,A,9:55,1.0,0.9972965144806153
14798,2019,9,29,일,ARP3,ARP1,A,A1912,D,8:45,1.0,0.9975991718442534
14799,2019,9,29,일,ARP3,ARP1,A,A1961,A,16:05,1.0,0.9990752213213526
14800,2019,9,29,일,ARP1,ARP3,A,A1961,D,14:55,1.0,0.9985745434910225
14801,2019,9,29,일,ARP3,ARP1,A,A1983,A,19:55,0.0,0.0010666961386644471
14802,2019,9,29,일,ARP1,ARP3,A,A1983,D,18:45,0.0,0.00041074737603007827
14803,2019,9,29,일,ARP2,ARP3,B,B1108,A,14:30,0.0,0.0007252288824980178
14804,2019,9,29,일,ARP3,ARP2,B,B1108,D,13:30,0.0,0.0003926117677313445
14805,2019,9,29,일,ARP2,ARP3,B,B1138,A,20:30,1.0,0.9986560901997613
14806,2019,9,29,일,ARP3,ARP2,B,B1138,D,19:35,1.0,0.999422375898243
14807,2019,9,29,일,ARP5,ARP3,B,B1300,A,11:40,0.0,0.0018581464713918186
14808,2019,9,29,일,ARP3,ARP5,B,B1300,D,10:40,0.0,0.0003441239785877222
14809,2019,9,29,일,ARP1,ARP3,F,F1210,A,12:45,0.0,0.0012445842244209898
14810,2019,9,29,일,ARP3,ARP1,F,F1210,D,11:35,0.0,0.00035973091544228247
14811,2019,9,29,일,ARP1,ARP3,F,F1224,A,19:10,0.0,0.0008378954540133102
14812,2019,9,29,일,ARP3,ARP1,F,F1224,D,18:05,0.0,0.0007685545548599837
14813,2019,9,29,일,ARP3,ARP13,F,F1303,A,18:45,0.0,0.02881624787803618
14814,2019,9,29,일,ARP13,ARP3,F,F1303,D,17:55,1.0,0.999147483365934
14815,2019,9,29,일,ARP3,ARP1,H,H1105,A,8:50,0.0,0.0005022077475907252
14816,2019,9,29,일,ARP1,ARP3,H,H1105,D,7:40,0.0,0.00028915125138031194
14817,2019,9,29,일,ARP3,ARP1,H,H1121,A,15:50,0.0,0.0006957564723056942
14818,2019,9,29,일,ARP1,ARP3,H,H1121,D,14:40,0.0,0.00026707049929144077
14819,2019,9,29,일,ARP3,ARP1,H,H1143,A,14:25,0.0,0.001899628972385311
14820,2019,9,29,일,ARP1,ARP3,H,H1143,D,13:15,0.0,0.0002722398402414419
14821,2019,9,29,일,ARP8,ARP3,H,H1606,A,17:40,0.0,0.0002720730574420448
14822,2019,9,29,일,ARP3,ARP8,H,H1606,D,16:50,0.0,0.0008675457685447562
14823,2019,9,29,일,ARP3,ARP4,H,H1701,A,10:05,0.0,0.00036590821759970287
14824,2019,9,29,일,ARP4,ARP3,H,H1701,D,8:50,0.0,0.00045809784556775506
14825,2019,9,29,일,ARP1,ARP3,I,I1316,A,13:45,0.0,0.0004708190547222825
14826,2019,9,29,일,ARP3,ARP1,I,I1316,D,12:30,0.0,0.0004411980832124485
14827,2019,9,29,일,ARP3,ARP1,I,I1333,A,20:00,0.0,0.0008166338174559262
14828,2019,9,29,일,ARP1,ARP3,I,I1333,D,18:45,0.0,0.0002703136942490064
14829,2019,9,29,일,ARP6,ARP3,I,I1560,A,22:40,0.0,0.000348333171004601
14830,2019,9,29,일,ARP3,ARP6,I,I1560,D,21:30,0.0,0.022801718449236612
14831,2019,9,29,일,ARP3,ARP6,I,I1587,A,18:25,1.0,0.9992904229175351
14832,2019,9,29,일,ARP6,ARP3,I,I1587,D,17:15,1.0,0.9991039304100566
14833,2019,9,29,일,ARP1,ARP3,J,J1213,A,11:20,0.0,0.0007242875067909172
14834,2019,9,29,일,ARP3,ARP1,J,J1213,D,10:10,0.0,0.0003150746564038319
14835,2019,9,29,일,ARP3,ARP1,J,J1228,A,13:40,0.0,0.0007525446947242054
14836,2019,9,29,일,ARP1,ARP3,J,J1228,D,12:30,0.0,0.0003633479071718448
14837,2019,9,29,일,ARP1,ARP3,J,J1229,A,14:35,0.0,0.0005131660046906387
14838,2019,9,29,일,ARP3,ARP1,J,J1229,D,13:25,0.0,0.0003309433263833104
14839,2019,9,29,일,ARP1,ARP3,J,J1247,A,18:10,0.0,0.0007765231259064637
14840,2019,9,29,일,ARP3,ARP1,J,J1247,D,17:00,0.0,0.0020691366980813163
14841,2019,9,29,일,ARP3,ARP6,A,A1233,A,14:00,0.0,0.0009987162301178395
14842,2019,9,29,일,ARP6,ARP3,A,A1233,D,12:55,0.0,0.00022356165663544176
14843,2019,9,29,일,ARP3,ARP1,A,A1935,A,11:50,1.0,0.9988639578840899
14844,2019,9,29,일,ARP1,ARP3,A,A1935,D,10:40,1.0,0.9973723461456792
14845,2019,9,29,일,ARP3,ARP1,A,A1985,A,20:05,0.0,0.0008379928859699859
14846,2019,9,29,일,ARP1,ARP3,A,A1985,D,18:55,0.0,0.0002657625306121459
14847,2019,9,29,일,ARP3,ARP1,B,B1015,A,19:20,0.0,0.0005276570136849788
14848,2019,9,29,일,ARP1,ARP3,B,B1015,D,18:10,1.0,0.9992464521209928
14849,2019,9,29,일,ARP3,ARP2,B,B1109,A,13:00,0.0,0.0006577815398758698
14850,2019,9,29,일,ARP2,ARP3,B,B1109,D,12:00,0.0,0.00021726241585368666
14851,2019,9,29,일,ARP3,ARP2,B,B1139,A,18:55,1.0,0.9993203335848941
14852,2019,9,29,일,ARP2,ARP3,B,B1139,D,17:55,1.0,0.9990939518156318
14853,2019,9,29,일,ARP3,ARP5,B,B1301,A,9:55,0.0,0.0007842376425650404
14854,2019,9,29,일,ARP5,ARP3,B,B1301,D,8:50,0.0,0.00040226138995073317
14855,2019,9,29,일,ARP3,ARP1,F,F1211,A,12:05,1.0,0.9991891785015408
14856,2019,9,29,일,ARP1,ARP3,F,F1211,D,10:55,1.0,0.9989964543738511
14857,2019,9,29,일,ARP1,ARP3,H,H1106,A,11:45,0.0,0.0007061721798470879
14858,2019,9,29,일,ARP3,ARP1,H,H1106,D,10:35,0.0,0.0008904789088886867
14859,2019,9,29,일,ARP1,ARP3,H,H1122,A,18:30,0.0,0.002638030103875838
14860,2019,9,29,일,ARP3,ARP1,H,H1122,D,17:20,0.0,0.0023522578001612927
14861,2019,9,29,일,ARP1,ARP3,H,H1144,A,16:10,0.0,0.0004768602293583858
14862,2019,9,29,일,ARP3,ARP1,H,H1144,D,15:00,0.0,0.00029643773605509137
14863,2019,9,29,일,ARP2,ARP3,H,H1506,A,14:00,0.0,0.1239988858054928
14864,2019,9,29,일,ARP3,ARP2,H,H1506,D,12:55,1.0,0.7552935019280986
14865,2019,9,29,일,ARP3,ARP1,I,I1335,A,20:15,0.0,0.00031185949645479817
14866,2019,9,29,일,ARP1,ARP3,I,I1335,D,19:05,0.0,0.01665467167298088
14867,2019,9,29,일,ARP3,ARP2,I,I1561,A,8:35,0.0,0.0009507412832675092
14868,2019,9,29,일,ARP2,ARP3,I,I1561,D,7:35,0.0,0.0002663037119696971
14869,2019,9,29,일,ARP2,ARP3,J,J1015,A,21:00,0.0,0.0005376739027541004
14870,2019,9,29,일,ARP3,ARP2,J,J1015,D,20:00,0.0,0.02921381120744233
14871,2019,9,29,일,ARP3,ARP1,J,J1214,A,10:30,0.0,0.0005626730801011715
14872,2019,9,29,일,ARP1,ARP3,J,J1214,D,9:20,0.0,0.00027296720082868456
14873,2019,9,29,일,ARP3,ARP1,J,J1230,A,14:00,0.0,0.0014740687168365457
14874,2019,9,29,일,ARP1,ARP3,J,J1230,D,12:50,0.0,0.0003192946520434243
14875,2019,9,29,일,ARP3,ARP1,J,J1266,A,21:40,0.0,0.001078375746141807
14876,2019,9,29,일,ARP1,ARP3,J,J1266,D,20:30,0.0,0.0002346762179301188
14877,2019,9,29,일,ARP4,ARP3,J,J1805,A,8:40,0.0,0.0017148072646724095
14878,2019,9,29,일,ARP3,ARP4,J,J1806,A,10:35,0.0,0.0012568796200519328
14879,2019,9,29,일,ARP4,ARP3,J,J1806,D,9:30,0.0,0.00021658424537222425
14880,2019,9,29,일,ARP3,ARP4,J,J1805,D,7:35,0.0,0.0005114553354210185
14881,2019,9,29,일,ARP3,ARP8,A,A1148,D,17:45,0.0,0.0005031349622169952
14882,2019,9,29,일,ARP7,ARP3,A,A1168,A,21:40,0.0,0.0009232477065512074
14883,2019,9,29,일,ARP3,ARP7,A,A1168,D,20:50,0.0,0.0006485387056677107
14884,2019,9,29,일,ARP3,ARP12,A,A1181,A,22:00,0.0,0.0008680039873842675
14885,2019,9,29,일,ARP12,ARP3,A,A1181,D,21:10,0.0,0.09829997012258926
14886,2019,9,29,일,ARP3,ARP8,A,A1149,A,20:15,0.0,0.0015502125714566219
14887,2019,9,29,일,ARP8,ARP3,A,A1149,D,19:20,0.0,0.0005372964620243539
14888,2019,9,29,일,ARP3,ARP8,A,A1141,A,10:45,0.0,0.0009936850150458105
14889,2019,9,29,일,ARP8,ARP3,A,A1141,D,9:55,0.0,0.00020587046713497556
14890,2019,9,29,일,ARP4,ARP15,J,J1416,A,20:35,0.0,0.00039120236238046857
14891,2019,9,29,일,ARP15,ARP4,J,J1416,D,19:35,0.0,0.0002454039913130702
14892,2019,9,29,일,ARP4,ARP3,A,A1129,D,19:10,0.0,0.029802207124579656
14893,2019,9,29,일,ARP8,ARP3,A,A1140,A,9:25,0.0,0.000610147016634356
14894,2019,9,29,일,ARP3,ARP8,A,A1140,D,8:35,0.0,0.0007165303221180674
14895,2019,9,29,일,ARP8,ARP3,A,A1145,D,14:40,0.0,0.001134910917098699
14896,2019,9,29,일,ARP8,ARP3,A,A1146,A,17:25,0.0,0.000450983375769517
14897,2019,9,29,일,ARP3,ARP8,A,A1146,D,16:35,0.0,0.0017283833609813605
14898,2019,9,29,일,ARP9,ARP3,A,A1198,A,15:25,0.0,0.0001373132459830794
14899,2019,9,29,일,ARP3,ARP9,A,A1198,D,14:35,0.0,0.006121660820426698
14900,2019,9,29,일,ARP12,ARP3,A,A1182,A,20:20,0.0,0.0033260872712163095
14901,2019,9,29,일,ARP3,ARP12,A,A1182,D,19:30,0.0,0.16677730872066646
14902,2019,9,29,일,ARP3,ARP9,A,A1197,A,12:35,0.0,0.0004068604772867411
14903,2019,9,29,일,ARP9,ARP3,A,A1197,D,11:45,1.0,0.9947896553606416
14904,2019,9,29,일,ARP4,ARP3,A,A1124,A,12:45,0.0,0.0004949307827735848
14905,2019,9,29,일,ARP3,ARP4,A,A1124,D,11:40,0.0,0.0003290918874828418
14906,2019,9,29,일,ARP3,ARP4,A,A1125,A,14:30,0.0,0.0008493869295022575
14907,2019,9,29,일,ARP4,ARP3,A,A1125,D,13:25,0.0,0.000308539252784541
14908,2019,9,29,일,ARP3,ARP2,A,A1001,A,9:55,0.0,0.0006280310833177527
14909,2019,9,29,일,ARP2,ARP3,A,A1001,D,8:55,0.0,0.0003462409050772021
14910,2019,9,29,일,ARP3,ARP2,A,A1006,D,14:35,1.0,0.9992901389444098
